BodyAcc;GravityAcc;BodyGyro;subject;Activity;time
b;a;b;28;STANDING;2010-01-01 14:26:34.880
b;a;b;28;STANDING;2010-01-01 14:26:37.440
b;a;b;28;STANDING;2010-01-01 14:26:40.000
b;a;b;28;STANDING;2010-01-01 14:26:42.560
b;a;b;28;STANDING;2010-01-01 14:26:45.120
b;a;b;28;STANDING;2010-01-01 14:26:47.680
b;a;b;28;STANDING;2010-01-01 14:26:50.240
b;a;b;28;STANDING;2010-01-01 14:26:52.800
b;a;b;28;STANDING;2010-01-01 14:26:55.360
b;a;b;28;STANDING;2010-01-01 14:26:57.920
b;a;b;28;STANDING;2010-01-01 14:27:00.480
b;a;b;28;STANDING;2010-01-01 14:27:03.040
b;a;b;28;STANDING;2010-01-01 14:27:05.600
b;a;b;28;STANDING;2010-01-01 14:27:08.160
b;a;b;28;STANDING;2010-01-01 14:27:10.720
b;a;b;28;STANDING;2010-01-01 14:27:13.280
b;a;b;28;STANDING;2010-01-01 14:27:15.840
b;a;b;28;STANDING;2010-01-01 14:27:18.400
b;a;b;28;STANDING;2010-01-01 14:27:20.960
b;a;b;28;STANDING;2010-01-01 14:27:23.520
b;a;b;28;STANDING;2010-01-01 14:27:26.080
b;a;b;28;STANDING;2010-01-01 14:27:28.640
b;a;b;28;STANDING;2010-01-01 14:27:31.200
b;a;b;28;STANDING;2010-01-01 14:27:33.760
b;a;b;28;STANDING;2010-01-01 14:27:36.320
b;a;b;28;STANDING;2010-01-01 14:27:38.880
b;a;b;28;STANDING;2010-01-01 14:27:41.440
b;a;b;28;STANDING;2010-01-01 14:27:44.000
b;a;c;28;STANDING;2010-01-01 14:27:46.560
b;a;b;28;STANDING;2010-01-01 14:27:49.120
b;a;b;28;STANDING;2010-01-01 14:27:51.680
b;a;b;28;STANDING;2010-01-01 14:27:54.240
b;a;b;28;STANDING;2010-01-01 14:27:56.800
b;a;b;28;STANDING;2010-01-01 14:27:59.360
b;a;c;28;STANDING;2010-01-01 14:28:01.920
b;a;c;28;STANDING;2010-01-01 14:28:04.480
b;a;c;28;STANDING;2010-01-01 14:28:07.040
b;a;b;28;STANDING;2010-01-01 14:28:09.600
b;a;b;28;SITTING;2010-01-01 14:28:12.160
b;a;b;28;SITTING;2010-01-01 14:28:14.720
b;a;b;28;SITTING;2010-01-01 14:28:17.280
b;a;b;28;SITTING;2010-01-01 14:28:19.840
b;a;b;28;SITTING;2010-01-01 14:28:22.400
b;a;b;28;SITTING;2010-01-01 14:28:24.960
b;a;b;28;SITTING;2010-01-01 14:28:27.520
b;a;b;28;SITTING;2010-01-01 14:28:30.080
b;a;b;28;SITTING;2010-01-01 14:28:32.640
b;a;b;28;SITTING;2010-01-01 14:28:35.200
b;a;b;28;SITTING;2010-01-01 14:28:37.760
b;a;b;28;SITTING;2010-01-01 14:28:40.320
b;a;b;28;SITTING;2010-01-01 14:28:42.880
b;a;b;28;SITTING;2010-01-01 14:28:45.440
b;a;b;28;SITTING;2010-01-01 14:28:48.000
b;a;b;28;SITTING;2010-01-01 14:28:50.560
b;a;b;28;SITTING;2010-01-01 14:28:53.120
b;a;b;28;SITTING;2010-01-01 14:28:55.680
b;a;b;28;SITTING;2010-01-01 14:28:58.240
b;a;b;28;SITTING;2010-01-01 14:29:00.800
b;a;b;28;SITTING;2010-01-01 14:29:03.360
b;a;b;28;SITTING;2010-01-01 14:29:05.920
b;a;b;28;SITTING;2010-01-01 14:29:08.480
b;a;b;28;SITTING;2010-01-01 14:29:11.040
b;a;b;28;SITTING;2010-01-01 14:29:13.600
b;a;b;28;SITTING;2010-01-01 14:29:16.160
b;a;b;28;SITTING;2010-01-01 14:29:18.720
b;a;b;28;SITTING;2010-01-01 14:29:21.280
b;a;b;28;SITTING;2010-01-01 14:29:23.840
b;a;b;28;SITTING;2010-01-01 14:29:26.400
b;a;b;28;SITTING;2010-01-01 14:29:28.960
b;a;b;28;SITTING;2010-01-01 14:29:31.520
b;a;b;28;SITTING;2010-01-01 14:29:34.080
b;a;b;28;SITTING;2010-01-01 14:29:36.640
b;a;b;28;SITTING;2010-01-01 14:29:39.200
b;a;b;28;SITTING;2010-01-01 14:29:41.760
b;a;b;28;SITTING;2010-01-01 14:29:44.320
b;a;b;28;SITTING;2010-01-01 14:29:46.880
b;a;b;28;SITTING;2010-01-01 14:29:49.440
b;a;b;28;SITTING;2010-01-01 14:29:52.000
b;a;b;28;SITTING;2010-01-01 14:29:54.560
b;a;b;28;SITTING;2010-01-01 14:29:57.120
b;a;b;28;SITTING;2010-01-01 14:29:59.680
b;c;b;28;LAYING;2010-01-01 14:30:02.240
b;c;b;28;LAYING;2010-01-01 14:30:04.800
b;c;b;28;LAYING;2010-01-01 14:30:07.360
b;c;b;28;LAYING;2010-01-01 14:30:09.920
b;c;b;28;LAYING;2010-01-01 14:30:12.480
b;c;b;28;LAYING;2010-01-01 14:30:15.040
b;c;b;28;LAYING;2010-01-01 14:30:17.600
b;c;b;28;LAYING;2010-01-01 14:30:20.160
b;c;b;28;LAYING;2010-01-01 14:30:22.720
b;c;b;28;LAYING;2010-01-01 14:30:25.280
b;c;b;28;LAYING;2010-01-01 14:30:27.840
b;c;b;28;LAYING;2010-01-01 14:30:30.400
b;c;b;28;LAYING;2010-01-01 14:30:32.960
b;c;b;28;LAYING;2010-01-01 14:30:35.520
b;c;b;28;LAYING;2010-01-01 14:30:38.080
b;c;b;28;LAYING;2010-01-01 14:30:40.640
b;c;b;28;LAYING;2010-01-01 14:30:43.200
b;c;b;28;LAYING;2010-01-01 14:30:45.760
b;c;b;28;LAYING;2010-01-01 14:30:48.320
b;c;b;28;LAYING;2010-01-01 14:30:50.880
b;c;b;28;LAYING;2010-01-01 14:30:53.440
b;c;b;28;LAYING;2010-01-01 14:30:56.000
b;c;b;28;LAYING;2010-01-01 14:30:58.560
b;c;b;28;LAYING;2010-01-01 14:31:01.120
b;c;b;28;LAYING;2010-01-01 14:31:03.680
b;c;b;28;LAYING;2010-01-01 14:31:06.240
b;c;b;28;LAYING;2010-01-01 14:31:08.800
b;c;b;28;LAYING;2010-01-01 14:31:11.360
b;c;b;28;LAYING;2010-01-01 14:31:13.920
b;c;b;28;LAYING;2010-01-01 14:31:16.480
b;c;b;28;LAYING;2010-01-01 14:31:19.040
b;c;b;28;LAYING;2010-01-01 14:31:21.600
b;c;b;28;LAYING;2010-01-01 14:31:24.160
b;c;b;28;LAYING;2010-01-01 14:31:26.720
b;c;b;28;LAYING;2010-01-01 14:31:29.280
b;c;b;28;LAYING;2010-01-01 14:31:31.840
b;c;b;28;LAYING;2010-01-01 14:31:34.400
b;c;b;28;LAYING;2010-01-01 14:31:36.960
b;c;b;28;LAYING;2010-01-01 14:31:39.520
b;c;b;28;LAYING;2010-01-01 14:31:42.080
b;c;b;28;LAYING;2010-01-01 14:31:44.640
b;c;b;28;LAYING;2010-01-01 14:31:47.200
a;b;c;28;WALKING;2010-01-01 14:31:49.760
a;b;c;28;WALKING;2010-01-01 14:31:52.320
a;b;c;28;WALKING;2010-01-01 14:31:54.880
a;b;c;28;WALKING;2010-01-01 14:31:57.440
a;b;c;28;WALKING;2010-01-01 14:32:00.000
a;b;c;28;WALKING;2010-01-01 14:32:02.560
a;b;c;28;WALKING;2010-01-01 14:32:05.120
a;b;c;28;WALKING;2010-01-01 14:32:07.680
a;b;c;28;WALKING;2010-01-01 14:32:10.240
a;b;c;28;WALKING;2010-01-01 14:32:12.800
a;b;c;28;WALKING;2010-01-01 14:32:15.360
a;b;c;28;WALKING;2010-01-01 14:32:17.920
a;b;c;28;WALKING;2010-01-01 14:32:20.480
a;b;c;28;WALKING;2010-01-01 14:32:23.040
a;b;c;28;WALKING;2010-01-01 14:32:25.600
a;b;c;28;WALKING;2010-01-01 14:32:28.160
a;b;c;28;WALKING;2010-01-01 14:32:30.720
a;b;c;28;WALKING;2010-01-01 14:32:33.280
a;b;c;28;WALKING;2010-01-01 14:32:35.840
a;b;c;28;WALKING;2010-01-01 14:32:38.400
a;b;c;28;WALKING;2010-01-01 14:32:40.960
a;b;c;28;WALKING;2010-01-01 14:32:43.520
a;b;c;28;WALKING;2010-01-01 14:32:46.080
a;b;c;28;WALKING;2010-01-01 14:32:48.640
a;b;c;28;WALKING;2010-01-01 14:32:51.200
a;b;c;28;WALKING;2010-01-01 14:32:53.760
a;b;c;28;WALKING;2010-01-01 14:32:56.320
a;b;c;28;WALKING;2010-01-01 14:32:58.880
a;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:01.440
a;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:04.000
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:06.560
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:09.120
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:11.680
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:14.240
a;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:16.800
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:19.360
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:33:21.920
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:33:24.480
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:33:27.040
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:33:29.600
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:33:32.160
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:33:34.720
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:33:37.280
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:33:39.840
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:33:42.400
a;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:44.960
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:47.520
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:50.080
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:52.640
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:55.200
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:33:57.760
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:00.320
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:02.880
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:05.440
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:08.000
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:10.560
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:13.120
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:15.680
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:18.240
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:20.800
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:34:23.360
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:25.920
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:28.480
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:31.040
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:33.600
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:36.160
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:38.720
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:41.280
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:43.840
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:46.400
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:48.960
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:51.520
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:54.080
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:56.640
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:34:59.200
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:35:01.760
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:35:04.320
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:35:06.880
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:35:09.440
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:35:12.000
b;a;b;28;STANDING;2010-01-01 14:35:14.560
b;a;b;28;STANDING;2010-01-01 14:35:17.120
b;a;b;28;STANDING;2010-01-01 14:35:19.680
b;a;b;28;STANDING;2010-01-01 14:35:22.240
b;a;b;28;STANDING;2010-01-01 14:35:24.800
b;a;b;28;STANDING;2010-01-01 14:35:27.360
b;a;b;28;STANDING;2010-01-01 14:35:29.920
b;a;b;28;STANDING;2010-01-01 14:35:32.480
b;a;b;28;STANDING;2010-01-01 14:35:35.040
b;a;b;28;STANDING;2010-01-01 14:35:37.600
b;a;b;28;STANDING;2010-01-01 14:35:40.160
b;a;b;28;STANDING;2010-01-01 14:35:42.720
b;a;b;28;STANDING;2010-01-01 14:35:45.280
b;a;b;28;STANDING;2010-01-01 14:35:47.840
b;a;b;28;STANDING;2010-01-01 14:35:50.400
b;a;b;28;STANDING;2010-01-01 14:35:52.960
b;a;b;28;STANDING;2010-01-01 14:35:55.520
b;a;b;28;STANDING;2010-01-01 14:35:58.080
b;a;b;28;STANDING;2010-01-01 14:36:00.640
b;a;b;28;STANDING;2010-01-01 14:36:03.200
b;a;b;28;STANDING;2010-01-01 14:36:05.760
b;a;b;28;STANDING;2010-01-01 14:36:08.320
b;a;b;28;STANDING;2010-01-01 14:36:10.880
b;a;b;28;STANDING;2010-01-01 14:36:13.440
b;a;b;28;STANDING;2010-01-01 14:36:16.000
b;a;b;28;STANDING;2010-01-01 14:36:18.560
b;a;b;28;STANDING;2010-01-01 14:36:21.120
b;a;b;28;STANDING;2010-01-01 14:36:23.680
b;a;b;28;STANDING;2010-01-01 14:36:26.240
b;a;b;28;STANDING;2010-01-01 14:36:28.800
b;a;b;28;STANDING;2010-01-01 14:36:31.360
b;a;b;28;STANDING;2010-01-01 14:36:33.920
b;a;b;28;STANDING;2010-01-01 14:36:36.480
b;a;b;28;STANDING;2010-01-01 14:36:39.040
b;a;b;28;STANDING;2010-01-01 14:36:41.600
b;a;b;28;STANDING;2010-01-01 14:36:44.160
b;a;b;28;SITTING;2010-01-01 14:36:46.720
b;a;b;28;SITTING;2010-01-01 14:36:49.280
b;a;b;28;SITTING;2010-01-01 14:36:51.840
b;a;b;28;SITTING;2010-01-01 14:36:54.400
b;a;b;28;SITTING;2010-01-01 14:36:56.960
b;a;b;28;SITTING;2010-01-01 14:36:59.520
b;a;b;28;SITTING;2010-01-01 14:37:02.080
b;a;b;28;SITTING;2010-01-01 14:37:04.640
b;a;b;28;SITTING;2010-01-01 14:37:07.200
b;a;b;28;SITTING;2010-01-01 14:37:09.760
b;a;b;28;SITTING;2010-01-01 14:37:12.320
b;a;b;28;SITTING;2010-01-01 14:37:14.880
b;a;b;28;SITTING;2010-01-01 14:37:17.440
b;a;b;28;SITTING;2010-01-01 14:37:20.000
b;a;b;28;SITTING;2010-01-01 14:37:22.560
b;a;b;28;SITTING;2010-01-01 14:37:25.120
b;a;b;28;SITTING;2010-01-01 14:37:27.680
b;a;b;28;SITTING;2010-01-01 14:37:30.240
b;a;b;28;SITTING;2010-01-01 14:37:32.800
b;a;b;28;SITTING;2010-01-01 14:37:35.360
b;a;b;28;SITTING;2010-01-01 14:37:37.920
b;a;b;28;SITTING;2010-01-01 14:37:40.480
b;a;b;28;SITTING;2010-01-01 14:37:43.040
b;a;b;28;SITTING;2010-01-01 14:37:45.600
b;a;b;28;SITTING;2010-01-01 14:37:48.160
b;a;b;28;SITTING;2010-01-01 14:37:50.720
b;a;b;28;SITTING;2010-01-01 14:37:53.280
b;a;b;28;SITTING;2010-01-01 14:37:55.840
b;a;b;28;SITTING;2010-01-01 14:37:58.400
b;c;b;28;LAYING;2010-01-01 14:38:00.960
b;c;b;28;LAYING;2010-01-01 14:38:03.520
b;c;b;28;LAYING;2010-01-01 14:38:06.080
b;c;b;28;LAYING;2010-01-01 14:38:08.640
b;c;b;28;LAYING;2010-01-01 14:38:11.200
b;c;b;28;LAYING;2010-01-01 14:38:13.760
b;c;b;28;LAYING;2010-01-01 14:38:16.320
b;c;b;28;LAYING;2010-01-01 14:38:18.880
b;c;b;28;LAYING;2010-01-01 14:38:21.440
b;c;b;28;LAYING;2010-01-01 14:38:24.000
b;c;b;28;LAYING;2010-01-01 14:38:26.560
b;c;b;28;LAYING;2010-01-01 14:38:29.120
b;c;b;28;LAYING;2010-01-01 14:38:31.680
b;c;b;28;LAYING;2010-01-01 14:38:34.240
b;c;b;28;LAYING;2010-01-01 14:38:36.800
b;c;b;28;LAYING;2010-01-01 14:38:39.360
b;c;b;28;LAYING;2010-01-01 14:38:41.920
b;c;b;28;LAYING;2010-01-01 14:38:44.480
b;c;b;28;LAYING;2010-01-01 14:38:47.040
b;c;c;28;LAYING;2010-01-01 14:38:49.600
b;c;b;28;LAYING;2010-01-01 14:38:52.160
b;c;b;28;LAYING;2010-01-01 14:38:54.720
b;c;b;28;LAYING;2010-01-01 14:38:57.280
b;c;b;28;LAYING;2010-01-01 14:38:59.840
b;c;b;28;LAYING;2010-01-01 14:39:02.400
b;c;b;28;LAYING;2010-01-01 14:39:04.960
b;c;b;28;LAYING;2010-01-01 14:39:07.520
b;c;b;28;LAYING;2010-01-01 14:39:10.080
b;c;b;28;LAYING;2010-01-01 14:39:12.640
b;c;b;28;LAYING;2010-01-01 14:39:15.200
b;c;b;28;LAYING;2010-01-01 14:39:17.760
b;c;b;28;LAYING;2010-01-01 14:39:20.320
b;c;b;28;LAYING;2010-01-01 14:39:22.880
b;c;b;28;LAYING;2010-01-01 14:39:25.440
b;c;b;28;LAYING;2010-01-01 14:39:28.000
b;c;b;28;LAYING;2010-01-01 14:39:30.560
b;c;b;28;LAYING;2010-01-01 14:39:33.120
b;c;b;28;LAYING;2010-01-01 14:39:35.680
a;b;c;28;WALKING;2010-01-01 14:39:38.240
a;b;c;28;WALKING;2010-01-01 14:39:40.800
a;b;c;28;WALKING;2010-01-01 14:39:43.360
a;b;c;28;WALKING;2010-01-01 14:39:45.920
a;b;c;28;WALKING;2010-01-01 14:39:48.480
a;b;c;28;WALKING;2010-01-01 14:39:51.040
a;b;c;28;WALKING;2010-01-01 14:39:53.600
a;b;a;28;WALKING;2010-01-01 14:39:56.160
a;b;c;28;WALKING;2010-01-01 14:39:58.720
c;b;a;28;WALKING;2010-01-01 14:40:01.280
a;b;a;28;WALKING;2010-01-01 14:40:03.840
a;b;c;28;WALKING;2010-01-01 14:40:06.400
a;b;c;28;WALKING;2010-01-01 14:40:08.960
a;b;c;28;WALKING;2010-01-01 14:40:11.520
a;b;a;28;WALKING;2010-01-01 14:40:14.080
a;b;c;28;WALKING;2010-01-01 14:40:16.640
a;b;c;28;WALKING;2010-01-01 14:40:19.200
a;b;c;28;WALKING;2010-01-01 14:40:21.760
a;b;c;28;WALKING;2010-01-01 14:40:24.320
a;b;c;28;WALKING;2010-01-01 14:40:26.880
a;b;c;28;WALKING;2010-01-01 14:40:29.440
a;b;c;28;WALKING;2010-01-01 14:40:32.000
a;b;c;28;WALKING;2010-01-01 14:40:34.560
a;b;c;28;WALKING;2010-01-01 14:40:37.120
a;b;c;28;WALKING;2010-01-01 14:40:39.680
a;b;c;28;WALKING;2010-01-01 14:40:42.240
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:40:44.800
c;b;c;28;WALKING_DOWNSTAIRS;2010-01-01 14:40:47.360
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:40:49.920
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:40:52.480
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:40:55.040
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:40:57.600
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:00.160
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:02.720
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:05.280
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:07.840
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:10.400
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:12.960
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:15.520
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:18.080
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:20.640
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:23.200
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:25.760
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:28.320
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:30.880
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:33.440
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:36.000
c;b;a;28;WALKING_DOWNSTAIRS;2010-01-01 14:41:38.560
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:41:41.120
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:41:43.680
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:41:46.240
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:41:48.800
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:41:51.360
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:41:53.920
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:41:56.480
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:41:59.040
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:01.600
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:04.160
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:06.720
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:09.280
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:11.840
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:14.400
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:16.960
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:19.520
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:22.080
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:24.640
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:27.200
c;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:29.760
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:32.320
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:34.880
a;b;c;28;WALKING_UPSTAIRS;2010-01-01 14:42:37.440
b;a;b;29;STANDING;2010-01-01 14:42:40.000
b;a;b;29;STANDING;2010-01-01 14:42:42.560
b;a;b;29;STANDING;2010-01-01 14:42:45.120
b;a;b;29;STANDING;2010-01-01 14:42:47.680
b;a;b;29;STANDING;2010-01-01 14:42:50.240
b;a;b;29;STANDING;2010-01-01 14:42:52.800
b;a;b;29;STANDING;2010-01-01 14:42:55.360
b;a;b;29;STANDING;2010-01-01 14:42:57.920
b;a;b;29;STANDING;2010-01-01 14:43:00.480
b;a;b;29;STANDING;2010-01-01 14:43:03.040
b;a;b;29;STANDING;2010-01-01 14:43:05.600
b;a;b;29;STANDING;2010-01-01 14:43:08.160
b;a;b;29;STANDING;2010-01-01 14:43:10.720
b;a;b;29;STANDING;2010-01-01 14:43:13.280
b;a;b;29;STANDING;2010-01-01 14:43:15.840
b;a;b;29;STANDING;2010-01-01 14:43:18.400
b;a;b;29;STANDING;2010-01-01 14:43:20.960
b;a;b;29;STANDING;2010-01-01 14:43:23.520
b;a;b;29;STANDING;2010-01-01 14:43:26.080
b;a;b;29;STANDING;2010-01-01 14:43:28.640
b;a;b;29;STANDING;2010-01-01 14:43:31.200
b;a;b;29;STANDING;2010-01-01 14:43:33.760
b;a;b;29;STANDING;2010-01-01 14:43:36.320
b;a;b;29;STANDING;2010-01-01 14:43:38.880
b;a;b;29;STANDING;2010-01-01 14:43:41.440
b;a;b;29;STANDING;2010-01-01 14:43:44.000
b;a;b;29;STANDING;2010-01-01 14:43:46.560
b;a;b;29;STANDING;2010-01-01 14:43:49.120
b;a;b;29;STANDING;2010-01-01 14:43:51.680
b;a;b;29;STANDING;2010-01-01 14:43:54.240
b;a;b;29;STANDING;2010-01-01 14:43:56.800
b;a;b;29;SITTING;2010-01-01 14:43:59.360
b;a;b;29;SITTING;2010-01-01 14:44:01.920
b;a;b;29;SITTING;2010-01-01 14:44:04.480
b;a;b;29;SITTING;2010-01-01 14:44:07.040
b;a;b;29;SITTING;2010-01-01 14:44:09.600
b;a;b;29;SITTING;2010-01-01 14:44:12.160
b;a;b;29;SITTING;2010-01-01 14:44:14.720
b;a;b;29;SITTING;2010-01-01 14:44:17.280
b;a;b;29;SITTING;2010-01-01 14:44:19.840
b;a;b;29;SITTING;2010-01-01 14:44:22.400
b;a;b;29;SITTING;2010-01-01 14:44:24.960
b;a;b;29;SITTING;2010-01-01 14:44:27.520
b;a;b;29;SITTING;2010-01-01 14:44:30.080
b;a;b;29;SITTING;2010-01-01 14:44:32.640
b;a;b;29;SITTING;2010-01-01 14:44:35.200
b;a;b;29;SITTING;2010-01-01 14:44:37.760
b;a;b;29;SITTING;2010-01-01 14:44:40.320
b;a;b;29;SITTING;2010-01-01 14:44:42.880
b;a;b;29;SITTING;2010-01-01 14:44:45.440
b;a;b;29;SITTING;2010-01-01 14:44:48.000
b;a;b;29;SITTING;2010-01-01 14:44:50.560
b;a;b;29;SITTING;2010-01-01 14:44:53.120
b;a;b;29;SITTING;2010-01-01 14:44:55.680
b;a;b;29;SITTING;2010-01-01 14:44:58.240
b;a;b;29;SITTING;2010-01-01 14:45:00.800
b;a;b;29;SITTING;2010-01-01 14:45:03.360
b;a;b;29;SITTING;2010-01-01 14:45:05.920
b;a;b;29;SITTING;2010-01-01 14:45:08.480
b;c;b;29;LAYING;2010-01-01 14:45:11.040
b;c;b;29;LAYING;2010-01-01 14:45:13.600
b;c;b;29;LAYING;2010-01-01 14:45:16.160
b;c;b;29;LAYING;2010-01-01 14:45:18.720
b;c;b;29;LAYING;2010-01-01 14:45:21.280
b;c;b;29;LAYING;2010-01-01 14:45:23.840
b;c;b;29;LAYING;2010-01-01 14:45:26.400
b;c;b;29;LAYING;2010-01-01 14:45:28.960
b;c;b;29;LAYING;2010-01-01 14:45:31.520
b;c;b;29;LAYING;2010-01-01 14:45:34.080
b;c;b;29;LAYING;2010-01-01 14:45:36.640
b;c;b;29;LAYING;2010-01-01 14:45:39.200
b;c;b;29;LAYING;2010-01-01 14:45:41.760
b;c;b;29;LAYING;2010-01-01 14:45:44.320
b;c;b;29;LAYING;2010-01-01 14:45:46.880
b;c;b;29;LAYING;2010-01-01 14:45:49.440
b;c;b;29;LAYING;2010-01-01 14:45:52.000
b;c;b;29;LAYING;2010-01-01 14:45:54.560
b;c;b;29;LAYING;2010-01-01 14:45:57.120
b;c;b;29;LAYING;2010-01-01 14:45:59.680
b;c;b;29;LAYING;2010-01-01 14:46:02.240
b;c;b;29;LAYING;2010-01-01 14:46:04.800
b;c;b;29;LAYING;2010-01-01 14:46:07.360
b;c;b;29;LAYING;2010-01-01 14:46:09.920
b;c;b;29;LAYING;2010-01-01 14:46:12.480
b;c;b;29;LAYING;2010-01-01 14:46:15.040
b;c;b;29;LAYING;2010-01-01 14:46:17.600
b;c;b;29;LAYING;2010-01-01 14:46:20.160
